"","ID","Loss","NB","EXPOSURE","POWER","AGECAR","AGEDRIVER","BRAND","GAZ","REGION","DENSITY"
"8930",189525,594,1,1,"g","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"8931",189549,1242,1,1,"h","(1,4]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R11","(4.5e+03,Inf]"
"8932",189651,1206,1,1,"j","(15,Inf]","(26,42]","Opel, General Motors or Ford","Diesel","R54","(40,200]"
"8933",189656,1220,1,0.79,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R54","[0,40]"
"8934",189681,1183,2,1,"f","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"8935",189681,1146,2,1,"f","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"8936",189687,1204,1,1,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"8937",189689,2194,1,0.75,"e","[0,1]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"8938",189738,1180,1,0.6,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"8939",189790,243,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"8940",189795,1196,1,0.91,"e","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"8941",189810,371,1,1,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"8942",189828,1181,1,1,"e","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(200,500]"
"8943",189849,710,1,0.88,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"8944",189861,1116,1,1,"d","(4,15]","(74,Inf]","Opel, General Motors or Ford","Diesel","R25","(500,4.5e+03]"
"8945",189889,1211,1,1,"g","(15,Inf]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(500,4.5e+03]"
"8946",189903,1852,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"8947",189939,1230,1,1,"f","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R11","(4.5e+03,Inf]"
"8948",189942,1137,1,1,"h","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"8949",189949,1091,1,0.96,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"8950",189956,542,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"8951",189959,607,1,1,"f","(4,15]","(26,42]","Fiat","Diesel","R11","(200,500]"
"8952",189963,1188,1,0.44,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"8953",189977,1027,1,1,"e","(15,Inf]","(26,42]","Opel, General Motors or Ford","Regular","R11","(4.5e+03,Inf]"
"8954",190006,74,1,1,"g","(1,4]","(42,74]","Opel, General Motors or Ford","Regular","R53","(40,200]"
"8955",190016,1216,1,1,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R54","(40,200]"
"8956",190027,1211,1,1,"g","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"8957",190034,1159,1,1,"e","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R52","(500,4.5e+03]"
"8958",190041,1164,1,0.6,"h","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"8959",190063,1164,1,0.24,"g","(1,4]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"8960",190080,3084,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"8961",190097,485,1,1,"i","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"8962",190101,8326,1,1,"f","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(40,200]"
"8963",190125,1669,1,0.75,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"8964",190180,1394,1,1,"k","(1,4]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R52","(500,4.5e+03]"
"8965",190196,989,1,0.37,"f","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R52","(200,500]"
"8966",190267,884,1,1,"g","(4,15]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R24","(40,200]"
"8967",190271,1193,1,0.64,"f","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"8968",190275,309,1,1,"f","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R25","(40,200]"
"8969",190284,1000,1,0.12,"f","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R52","(500,4.5e+03]"
"8970",190295,77,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"8971",190300,1196,1,0.16,"e","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","[0,40]"
"8972",190320,1129,1,0.67,"d","(1,4]","(26,42]","Renault, Nissan or Citroen","Regular","R23","(500,4.5e+03]"
"8973",190381,1141,2,1,"f","(4,15]","(42,74]","other","Diesel","R54","(40,200]"
"8974",190381,735,2,1,"f","(4,15]","(42,74]","other","Diesel","R54","(40,200]"
"8975",190385,78,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"8976",190419,33036,1,1,"g","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R53","(200,500]"
"8977",190433,1161,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(40,200]"
"8978",190435,1207,1,0.64,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(200,500]"
"8979",190442,1172,1,1,"e","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"8980",190452,7704,1,0.25,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"8981",190517,1200,1,0.29,"j","(15,Inf]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R24","[0,40]"
"8982",190519,1128,1,0.77,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"8983",190523,1191,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"8984",190552,1201,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"8985",190561,903,1,1,"j","(1,4]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R52","(500,4.5e+03]"
"8986",190576,1324,1,0.42,"d","[0,1]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"8987",190584,421,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"8988",190585,1196,1,1,"f","(1,4]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R53","(200,500]"
"8989",190666,95,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"8990",190752,1131,1,0.73,"h","(4,15]","(42,74]","Fiat","Diesel","R24","(40,200]"
"8991",190782,163,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"8992",190858,475,1,0.88,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R53","(500,4.5e+03]"
"8993",190863,236,1,0.78,"d","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R24","(500,4.5e+03]"
"8994",190875,706,1,0.71,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"8995",190883,1207,1,0.54,"g","[0,1]","(26,42]","Japanese (except Nissan) or Korean","Diesel","R72","(500,4.5e+03]"
"8996",190891,1166,1,0.41,"e","(1,4]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R53","(500,4.5e+03]"
"8997",190894,804,1,0.86,"f","(1,4]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R53","(40,200]"
"8998",190906,1202,1,0.3,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"8999",190913,942,1,0.53,"d","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"9000",190921,422,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R25","[0,40]"
"9001",190962,1157,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"9002",190970,1951,1,0.75,"e","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R54","[0,40]"
"9003",190978,21,1,0.2,"d","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"9004",190986,3940,1,1,"g","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R24","[0,40]"
"9005",191012,1193,1,1,"g","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(40,200]"
"9006",191040,82,1,1,"f","(4,15]","(42,74]","Fiat","Regular","R24","[0,40]"
"9007",191059,1169,1,1,"i","(1,4]","(42,74]","other","Regular","R24","(40,200]"
"9008",191068,1165,2,1,"g","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"9009",191068,1179,2,1,"g","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"9010",191073,87,1,1,"i","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R23","(40,200]"
"9011",191081,228,1,1,"e","(4,15]","(26,42]","Fiat","Regular","R11","(4.5e+03,Inf]"
"9012",191134,41903,1,0.35,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9013",191149,1231,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"9014",191166,1145,1,1,"g","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"9015",191206,327,1,0.91,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"9016",191261,750,1,0.42,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R11","(500,4.5e+03]"
"9017",191270,136,1,1,"h","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R11","[0,40]"
"9018",191272,1186,1,0.89,"g","(1,4]","(26,42]","Japanese (except Nissan) or Korean","Diesel","R25","(40,200]"
"9019",191275,1205,1,1,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"9020",191299,1232,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"9021",191326,1156,1,0.56,"i","(4,15]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R24","(500,4.5e+03]"
"9022",191396,1264,1,0.51,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(500,4.5e+03]"
"9023",191398,26,1,1,"j","[0,1]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9024",191413,1150,1,0.75,"d","[0,1]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R11","(500,4.5e+03]"
"9025",191447,1184,1,1,"d","(4,15]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R11","(4.5e+03,Inf]"
"9026",191482,826,2,1,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(40,200]"
"9027",191482,1130,2,1,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(40,200]"
"9028",191499,1223,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R53","(500,4.5e+03]"
"9029",191548,1160,1,1,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"9030",191614,4110,1,0.92,"e","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(500,4.5e+03]"
"9031",191631,132,1,0.14,"d","(15,Inf]","(42,74]","Fiat","Regular","R52","(500,4.5e+03]"
"9032",191656,1127,1,1,"h","(4,15]","(42,74]","Fiat","Diesel","R24","[0,40]"
"9033",191657,1155,1,1,"f","(4,15]","(26,42]","Fiat","Regular","R52","(40,200]"
"9034",191664,1040,1,0.55,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"9035",191705,1204,1,0.51,"j","(1,4]","(42,74]","Japanese (except Nissan) or Korean","Regular","R53","(40,200]"
"9036",191732,1131,1,1,"f","[0,1]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"9037",191751,1072,1,0.5,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"9038",191779,1881,1,1,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"9039",191798,381,1,0.42,"f","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R11","(500,4.5e+03]"
"9040",191812,1995,1,1,"g","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R25","[0,40]"
"9041",191819,1200,1,0.43,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"9042",191822,253,1,0.63,"k","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"9043",191850,1201,1,1,"d","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"9044",191865,1254,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(40,200]"
"9045",191923,82,1,1,"e","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(200,500]"
"9046",191924,782,1,0.86,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"9047",191930,816,1,0.64,"f","(4,15]","(26,42]","Fiat","Diesel","R24","(500,4.5e+03]"
"9048",191940,292,1,1,"f","(4,15]","(26,42]","Fiat","Diesel","R24","(200,500]"
"9049",191945,1085,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"9050",191961,1258,2,0.9,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9051",191961,3517,2,0.9,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9052",192002,1173,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R11","(4.5e+03,Inf]"
"9053",192005,2725,1,1,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"9054",192021,1072,1,0.78,"g","[0,1]","(42,74]","Opel, General Motors or Ford","Diesel","R52","(500,4.5e+03]"
"9055",192023,4947,1,1,"j","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Regular","R53","(500,4.5e+03]"
"9056",192026,433,2,0.95,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9057",192026,1194,2,0.95,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9058",192073,155,1,0.36,"d","(15,Inf]","(26,42]","Opel, General Motors or Ford","Regular","R24","[0,40]"
"9059",192089,108,1,1,"g","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9060",192101,1203,1,0.23,"d","(4,15]","(26,42]","Fiat","Regular","R24","[0,40]"
"9061",192112,1181,1,0.81,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"9062",192175,34,1,0.14,"g","(15,Inf]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R52","(500,4.5e+03]"
"9063",192208,1192,1,0.91,"f","[0,1]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9064",192210,927,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"9065",192233,1157,1,0.79,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"9066",192246,343,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"9067",192260,1169,1,1,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(500,4.5e+03]"
"9068",192270,363,1,0.98,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9069",192276,240,1,0.37,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9070",192296,267,1,0.85,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"9071",192311,52,1,0.24,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(500,4.5e+03]"
"9072",192335,700,1,0.94,"f","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(500,4.5e+03]"
"9073",192344,1170,1,1,"e","[0,1]","(42,74]","Renault, Nissan or Citroen","Diesel","R11","(200,500]"
"9074",192348,1168,1,1,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R53","(40,200]"
"9075",192447,1029,1,0.88,"d","(1,4]","(42,74]","Opel, General Motors or Ford","Regular","R24","(40,200]"
"9076",192449,1143,1,0.9,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9077",192464,62,1,1,"g","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R52","(200,500]"
"9078",192479,1028,1,0.84,"f","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R54","[0,40]"
"9079",192498,1204,1,0.16,"f","(15,Inf]","(42,74]","Opel, General Motors or Ford","Regular","R24","(200,500]"
"9080",192523,1150,1,1,"l","(15,Inf]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R72","(40,200]"
"9081",192566,3172,1,1,"h","(4,15]","(42,74]","Mercedes, Chrysler or BMW","Regular","R53","(200,500]"
"9082",192574,1160,1,0.06,"h","(15,Inf]","(42,74]","Japanese (except Nissan) or Korean","Regular","R24","(40,200]"
"9083",192593,763,1,0.24,"g","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R72","[0,40]"
"9084",192611,1208,2,0.31,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(200,500]"
"9085",192611,335,2,0.31,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(200,500]"
"9086",192644,1106,1,0.23,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"9087",192803,1193,1,1,"f","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9088",192822,1148,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(200,500]"
"9089",192846,1182,1,0.43,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"9090",192857,370,1,1,"d","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"9091",192985,1195,1,1,"j","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9092",193002,1177,1,1,"g","[0,1]","(26,42]","Opel, General Motors or Ford","Diesel","R54","(40,200]"
"9093",193082,841,1,0.73,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(200,500]"
"9094",193190,446,1,1,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"9095",193231,488,1,1,"h","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Regular","R24","[0,40]"
"9096",193239,1191,1,1,"d","(1,4]","(42,74]","Fiat","Regular","R24","[0,40]"
"9097",193281,1175,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"9098",193320,520,1,1,"f","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R25","(500,4.5e+03]"
"9099",193322,1198,1,1,"f","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","[0,40]"
"9100",193330,1138,1,1,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"9101",193352,373,1,0.63,"g","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","[0,40]"
"9102",193376,177,1,0.67,"h","(4,15]","(42,74]","other","Diesel","R53","(40,200]"
"9103",193403,2529,1,0.92,"j","(15,Inf]","(42,74]","Opel, General Motors or Ford","Diesel","R24","(500,4.5e+03]"
"9104",193412,1669,1,0.92,"h","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R74","[0,40]"
"9105",193436,216,1,1,"d","(4,15]","(42,74]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"9106",193441,1497,1,1,"g","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Regular","R24","[0,40]"
"9107",193537,790,1,0.11,"o","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"9108",193541,1159,1,0.97,"k","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R53","(40,200]"
"9109",193637,1219,1,1,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"9110",193639,130,2,1,"k","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(4.5e+03,Inf]"
"9111",193639,1838,2,1,"k","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(4.5e+03,Inf]"
"9112",193640,4125,1,0.94,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R53","[0,40]"
"9113",193721,1124,1,1,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R24","[0,40]"
"9114",193747,928,1,0.32,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9115",193752,1129,1,1,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"9116",193770,1258,1,0.11,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"9117",193794,827,1,1,"f","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9118",193804,49088,1,1,"m","(1,4]","(26,42]","Mercedes, Chrysler or BMW","Regular","R25","(40,200]"
"9119",193843,1181,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9120",193887,681,1,0.75,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"9121",193891,56,1,0.95,"f","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(200,500]"
"9122",194057,1153,1,0.53,"g","(4,15]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R54","[0,40]"
"9123",194058,1164,1,0.44,"e","[0,1]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(500,4.5e+03]"
"9124",194069,2201,1,0.31,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R25","(200,500]"
"9125",194071,1202,1,1,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"9126",194096,1368,1,0.03,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R11","(40,200]"
"9127",194111,75,1,1,"e","(4,15]","(26,42]","other","Diesel","R53","(500,4.5e+03]"
"9128",194150,1143,1,1,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"9129",194170,1126,1,0.43,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
